,dilutedNIAvailtoComStockholders,grossProfit,netIncome,totalExpenses,totalRevenue,basicEPS,cashEquivalents,currentAssets,currentDebt,netDebt,totalCapitalization,totalDebt,totalAssets,tangibleBookValue,shareIssued,freeCashFlow,high,low,open,close,volume,adjclose,Company,marketCap,priceToEarningsRatio,priceToBook
2022-06-30,-290000000.0,443000000.0,-290000000.0,1192000000.0,1045000000.0,-0.38,,6770000000.0,73000000.0,8927000000.0,19497000000.0,15379000000.0,22059000000.0,4124000000.0,833000000.0,-619000000.0,34.43000030517578,31.969999313354492,32.970001220703125,33.59000015258789,9917800.0,33.59000015258789,LVS,27464011016.845703,-86.76316110711349,3.6932901557861683e-09
2022-09-30,-239000000.0,428000000.0,-239000000.0,1180000000.0,1005000000.0,-0.31,,6207000000.0,1514000000.0,9457000000.0,17679000000.0,15293000000.0,21469000000.0,3838000000.0,833000000.0,-171000000.0,38.36000061035156,37.400001525878906,37.810001373291016,37.52000045776367,7166500.0,37.52000045776367,LVS,31495731143.951416,-121.96774636545489,3.998096793199854e-09
2022-12-31,1832000000.0,1650000000.0,-169000000.0,4893000000.0,4110000000.0,-0.22,,6744000000.0,2031000000.0,9667000000.0,17828000000.0,15978000000.0,22039000000.0,3817000000.0,833000000.0,-1575000000.0,48.11000061035156,46.439998626708984,46.56999969482422,48.06999969482422,3924300.0,48.06999969482422,LVS,38792809745.788574,-211.68181679465553,4.81742005739363e-09
2023-03-31,-551000000.0,,147000000.0,5382000000.0,5287000000.0,0.19,,,,,,,,,,,,,,,,,LVS,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,LDOS,,,
2022-03-31,175000000.0,512000000.0,175000000.0,3218000000.0,3494000000.0,1.26,,3487000000.0,556000000.0,4828000000.0,8524000000.0,5707000000.0,13030000000.0,-3896000000.0,137000000.0,65000000.0,109.4000015258789,107.55000305175781,108.06999969482422,108.0199966430664,932500.0,106.43170166015625,LDOS,14805589958.190918,85.76984102763826,2.2384009878795406e-08
2022-06-30,171000000.0,538000000.0,171000000.0,3321000000.0,3597000000.0,1.25,,3526000000.0,1153000000.0,4837000000.0,8027000000.0,5790000000.0,12887000000.0,-3707000000.0,137000000.0,19000000.0,100.9000015258789,98.38999938964844,98.88999938964844,100.70999908447266,1158900.0,99.58988189697266,LDOS,13547929916.381836,79.11199951171875,2.0444490260419358e-08
2022-09-30,162000000.0,513000000.0,162000000.0,3328000000.0,3608000000.0,1.18,,3841000000.0,1027000000.0,4195000000.0,8061000000.0,5593000000.0,13099000000.0,-3509000000.0,137000000.0,721000000.0,88.91999816894531,87.37999725341797,88.25,87.47000122070312,804800.0,86.83417510986328,LDOS,12090250000.0,74.78813559322035,2.103694874851013e-08
2022-12-31,177000000.0,2084000000.0,177000000.0,3399000000.0,3697000000.0,1.29,,3643000000.0,992000000.0,4404000000.0,8227000000.0,5490000000.0,13071000000.0,-3349000000.0,137000000.0,52000000.0,105.4000015258789,104.08000183105469,104.81999969482422,105.19000244140625,392200.0,104.7794189453125,LDOS,14360339958.190918,81.255813716918,2.3801089848960994e-08
2022-02-28,503581000.0,1206564000.0,503581000.0,5110613000.0,6203516000.0,1.7,,22442509000.0,,3272625000.0,25318286000.0,4639222000.0,32635252000.0,17236705000.0,341871064.0,-78011000.0,,,,,,,LEN,,,
2022-05-31,1320756000.0,1973924000.0,1320756000.0,6489979000.0,8358696000.0,4.5,,23941318000.0,,3331050000.0,26244046000.0,4645791000.0,34306202000.0,18155896000.0,292422055.0,119755000.0,,,,,,,LEN,,,
2022-08-31,1467344000.0,2561378000.0,1467344000.0,6974464000.0,8934431000.0,5.04,,24849920000.0,,2748132000.0,27034774000.0,4057496000.0,35339877000.0,19534919000.0,292422505.0,482174000.0,,,,,,,LEN,,,
2022-11-30,1322444000.0,7202144000.0,4614125000.0,26883364000.0,10174367000.0,4.56,,26745161000.0,,1420416000.0,28147794000.0,4047294000.0,37984295000.0,20658141000.0,292685362.0,3208454000.0,,,,,,,LEN,,,
2023-02-28,596534000.0,6951619000.0,4707078000.0,27433247000.0,6490429000.0,2.06,,26268285000.0,,978945000.0,28451590000.0,4033335000.0,36573154000.0,20975896000.0,294941145.0,4259247000.0,,,,,,,LEN,,,
2022-03-31,,,,,,,,,,,,,,,,,84.62000274658203,81.08999633789062,83.56999969482422,81.16999816894531,3836200.0,79.42810821533203,LEN,,,
2022-06-30,,,,,,,,,,,,,,,,,71.18000030517578,68.19999694824219,68.66000366210938,70.56999969482422,2498400.0,69.39360809326172,LEN,,,
2022-09-30,,,,,,,,,,,,,,,,,76.19999694824219,73.69000244140625,74.88999938964844,74.55000305175781,2579200.0,73.66422271728516,LEN,,,
2022-12-31,,,,,,,,,,,,,,,,,90.66999816894531,89.7300033569336,89.7300033569336,90.5,1079800.0,89.85581970214844,LEN,,,
2022-03-31,103000000.0,,104000000.0,4595000000.0,4687000000.0,0.6,,,0.0,4601000000.0,21273000000.0,6561000000.0,365929000000.0,12934000000.0,171890974.0,753000000.0,67.48999786376953,65.30000305175781,66.9000015258789,65.36000061035156,1159700.0,61.45250701904297,LNC,11499506422.884811,111.50000254313152,1.4540317653961945e-08
2022-06-30,231000000.0,,238000000.0,4835000000.0,5104000000.0,1.39,,,0.0,4931000000.0,15686000000.0,6498000000.0,335769000000.0,7410000000.0,170224116.0,1955000000.0,47.459999084472656,45.38999938964844,46.119998931884766,46.77000045776367,1187800.0,44.28814697265625,LNC,7850736048.101028,33.17985534667969,9.35307218249539e-09
2022-09-30,-2575000000.0,,-2574000000.0,7935000000.0,4798000000.0,-15.17,,,500000000.0,4987000000.0,8176000000.0,6459000000.0,324683000000.0,1073000000.0,169214493.0,686000000.0,45.27000045776367,43.720001220703125,44.52000045776367,43.90999984741211,2103300.0,41.97291564941406,LNC,7533429305.820248,-2.934739647842035,8.927210839736048e-09
2022-12-31,-2227000000.0,,812000000.0,21724000000.0,18913000000.0,0.035461,,,500000000.0,3112000000.0,11057000000.0,6455000000.0,334217000000.0,2972000000.0,169220511.0,4033000000.0,30.93000030517578,30.170000076293945,30.25,30.719999313354492,2394200.0,29.63962745666504,LNC,5118920457.75,853.0498293900341,9.720437017994858e-09
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,LNC,,,
2022-03-31,1174000000.0,3413000000.0,1174000000.0,6747000000.0,8211000000.0,2.31,,12257000000.0,3623000000.0,11992000000.0,55796000000.0,16456000000.0,82767000000.0,2635000000.0,552012862.0,1351000000.0,324.8800048828125,319.2200012207031,323.5299987792969,319.42999267578125,2311300.0,314.6630554199219,LIN,178592720569.01617,140.05627652783414,2.6978819111015415e-08
2022-06-30,372000000.0,3517000000.0,372000000.0,6839000000.0,8457000000.0,0.74,,11272000000.0,4866000000.0,12388000000.0,50851000000.0,16043000000.0,77885000000.0,1362000000.0,552012862.0,1307000000.0,289.5899963378906,282.5,284.1199951171875,287.5299987792969,2926900.0,284.2798156738281,LIN,156837891656.0647,383.9459393475507,2.293509808824568e-08
2022-09-30,1273000000.0,3512000000.0,1273000000.0,7135000000.0,8797000000.0,2.56,,11203000000.0,4730000000.0,11582000000.0,48236000000.0,15338000000.0,74323000000.0,1253000000.0,552012862.0,1874000000.0,274.1400146484375,269.3599853515625,270.1300048828125,269.5899963378906,2625100.0,267.6496887207031,LIN,149115237107.4353,105.51953315734863,2.332326065297984e-08
2022-12-31,4147000000.0,13914000000.0,1328000000.0,26904000000.0,33364000000.0,2.69,,13047000000.0,5716000000.0,12478000000.0,52226000000.0,17914000000.0,79658000000.0,1791000000.0,552012862.0,5691000000.0,326.95001220703125,323.2099914550781,326.1600036621094,326.17999267578125,1238000.0,324.96234130859375,LIN,180044517091.45148,121.24907199334922,2.613880458904547e-08
2022-03-31,-85896000.0,731786000.0,-85896000.0,1774083000.0,1802808000.0,-0.39,,8110435000.0,611319000.0,,4628864000.0,7605660000.0,16006602000.0,-4496017000.0,223531301.0,1135775000.0,119.83000183105469,116.8499984741211,118.12000274658203,117.63999938964844,1597400.0,117.63999938964844,LYV,26403517888.067055,-302.87180191431287,
2022-06-30,161605000.0,1167151000.0,155240000.0,4114410000.0,4434174000.0,0.69,,8550782000.0,607190000.0,,4729991000.0,7550420000.0,16421028000.0,-4352389000.0,225581279.0,275256000.0,84.5199966430664,80.52999877929688,82.70999908447266,82.58000183105469,1966500.0,82.58000183105469,LYV,18657827379.56417,119.86956389054009,
2022-09-30,337852000.0,1445687000.0,331487000.0,5682571000.0,6153535000.0,1.47,,7927389000.0,619500000.0,788536000.0,5045637000.0,7570705000.0,15787014000.0,-3949441000.0,227137581.0,-695425000.0,78.16999816894531,74.66999816894531,75.05999755859375,76.04000091552734,1929200.0,76.04000091552734,LYV,17048946275.32489,51.06122282897534,9.518905612247728e-08
2022-12-31,149216000.0,4343730000.0,-252081000.0,15981218000.0,16681254000.0,,,8159522000.0,620032000.0,297042000.0,4915898000.0,7698256000.0,16460841000.0,-4316283000.0,231671647.0,763171000.0,69.80000305175781,68.70999908447266,68.81999969482422,69.73999786376953,1142700.0,69.73999786376953,LYV,15943642675.839424,,2.3168440723811522e-07
2022-03-31,273000000.0,1357000000.0,273000000.0,2974000000.0,3348000000.0,0.96,,4682000000.0,31000000.0,2384000000.0,8464000000.0,4064000000.0,12778000000.0,643000000.0,322000000.0,350000000.0,46.970001220703125,45.38999938964844,46.970001220703125,45.40999984741211,1669100.0,44.53422164916992,LKQ,15124340393.066406,48.92708460489909,1.9702181720093594e-08
2022-06-30,420000000.0,1367000000.0,420000000.0,2933000000.0,3341000000.0,1.49,,4331000000.0,47000000.0,2095000000.0,7903000000.0,3682000000.0,12134000000.0,631000000.0,322000000.0,288000000.0,49.59000015258789,48.22999954223633,48.400001525878906,49.09000015258789,1884800.0,48.37372970581055,LKQ,15584800491.333008,32.48322250058987,2.310262602667251e-08
2022-09-30,262000000.0,1276000000.0,262000000.0,2747000000.0,3104000000.0,0.96,,4202000000.0,50000000.0,2171000000.0,7652000000.0,3687000000.0,11666000000.0,504000000.0,322300000.0,224000000.0,48.310001373291016,47.06999969482422,47.2599983215332,47.150001525878906,1795000.0,46.67607116699219,LKQ,15231897459.030151,49.229164918263756,2.1768769378872964e-08
2022-12-31,194000000.0,5223000000.0,1149000000.0,11352000000.0,3001000000.0,0.73,,4258000000.0,34000000.0,2378000000.0,8075000000.0,3935000000.0,12038000000.0,481000000.0,322400000.0,1028000000.0,53.779998779296875,53.04999923706055,53.65999984741211,53.40999984741211,740300.0,53.14054870605469,LKQ,17299983950.805664,73.50684910604399,2.2565180760055556e-08
2022-03-31,1733000000.0,1909000000.0,1733000000.0,13031000000.0,14964000000.0,6.46,,20390000000.0,500000000.0,9762000000.0,21147000000.0,11645000000.0,51510000000.0,-3453000000.0,265000000.0,1142000000.0,448.8699951171875,441.0,441.9599914550781,441.3999938964844,1660700.0,430.35760498046875,LMT,117119397735.5957,68.41485935837123,4.5273508651411404e-08
2022-06-30,309000000.0,1956000000.0,309000000.0,13483000000.0,15446000000.0,1.16,,20973000000.0,,9869000000.0,23076000000.0,11644000000.0,51758000000.0,-1946000000.0,265152217.0,1027000000.0,430.32000732421875,416.8800048828125,418.1600036621094,429.9599914550781,1269500.0,421.82525634765625,LMT,110876052031.73642,360.48276177768054,4.2371061268832646e-08
2022-09-30,1778000000.0,2120000000.0,1778000000.0,14463000000.0,16583000000.0,6.73,,20960000000.0,,9050000000.0,23446000000.0,11480000000.0,52030000000.0,-1319000000.0,262073963.0,2728000000.0,389.8999938964844,381.54998779296875,381.6300048828125,386.2900085449219,1343700.0,381.4942321777344,LMT,100015287779.34802,56.7057956735234,4.2169061313017957e-08
2022-12-31,5732000000.0,2302000000.0,1912000000.0,16698000000.0,18991000000.0,7.44,,20991000000.0,,12882000000.0,24695000000.0,15429000000.0,52880000000.0,-3973000000.0,254000000.0,1235000000.0,489.80999755859375,481.239990234375,488.0,486.489990234375,910000.0,483.4461975097656,LMT,123952000000.0,65.59139784946237,3.7882316410495264e-08
2023-03-31,5688000000.0,2046000000.0,1689000000.0,13089000000.0,15126000000.0,6.63,,22144000000.0,115000000.0,13160000000.0,25131000000.0,15600000000.0,54622000000.0,-3527000000.0,253252553.0,1270000000.0,,,,,,,LMT,,,
2022-03-31,338000000.0,,338000000.0,2940000000.0,3402000000.0,1.36,,,393000000.0,8478000000.0,25458000000.0,9276000000.0,79144000000.0,16227000000.0,248467051.0,302000000.0,65.94999694824219,64.77999877929688,65.36000061035156,64.81999969482422,807100.0,64.54861450195312,L,16239806605.012253,48.058823978199676,7.709365488364185e-09
2022-06-30,180000000.0,,180000000.0,3135000000.0,3388000000.0,0.73,,,839000000.0,8331000000.0,23679000000.0,9282000000.0,77071000000.0,14890000000.0,248622439.0,832000000.0,59.650001525878906,58.20000076293945,58.369998931884766,59.2599983215332,914500.0,59.0699462890625,L,14512091498.872585,79.95890264641749,7.006361653089037e-09
2022-09-30,130000000.0,,130000000.0,3271000000.0,3461000000.0,0.54,,,814000000.0,8403000000.0,22321000000.0,9289000000.0,75111000000.0,13502000000.0,248665240.0,1121000000.0,51.130001068115234,49.7599983215332,50.79999923706055,49.84000015258789,1318100.0,49.73373794555664,L,12632194002.283478,94.07407266122323,6.045459863984357e-09
2022-12-31,364000000.0,,364000000.0,12663000000.0,3793000000.0,,,,854000000.0,8487000000.0,22763000000.0,9019000000.0,75494000000.0,14141000000.0,236159866.0,399000000.0,58.77000045776367,58.099998474121094,58.439998626708984,58.33000183105469,708200.0,58.27025604248047,L,13801182244.723778,,6.8858252181818055e-09
2022-01-31,1206000000.0,7027000000.0,1206000000.0,19490000000.0,21339000000.0,1.79,,20060000000.0,868000000.0,23594000000.0,19043000000.0,29384000000.0,44640000000.0,-4816000000.0,670000000.0,337000000.0,,,,,,,LOW,,,
2022-04-30,2333000000.0,8050000000.0,2333000000.0,20357000000.0,23659000000.0,3.52,,25611000000.0,121000000.0,25483000000.0,21899000000.0,33597000000.0,49725000000.0,-6877000000.0,652000000.0,2634000000.0,,,,,,,LOW,,,
2022-07-31,2992000000.0,9133000000.0,2992000000.0,23247000000.0,27476000000.0,4.68,,22667000000.0,121000000.0,27402000000.0,20321000000.0,33605000000.0,46725000000.0,-8442000000.0,631000000.0,2691000000.0,,,,,,,LOW,,,
2022-10-31,154000000.0,7818000000.0,154000000.0,22555000000.0,23479000000.0,0.25,,24991000000.0,609000000.0,30321000000.0,20036000000.0,38212000000.0,46973000000.0,-12868000000.0,611000000.0,1723000000.0,,,,,,,LOW,,,
2023-01-31,6416000000.0,7256000000.0,957000000.0,86900000000.0,22445000000.0,1.58,,21442000000.0,1084000000.0,32612000000.0,18622000000.0,37994000000.0,43708000000.0,-14254000000.0,601000000.0,6760000000.0,,,,,,,LOW,,,
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,LOW,,,
2022-03-31,,,,,,,,,,,,,,,,,208.74000549316406,201.99000549316406,206.85000610351562,202.19000244140625,7318500.0,197.14859008789062,LOW,,,
2022-06-30,,,,,,,,,,,,,,,,,176.0800018310547,170.75999450683594,172.0399932861328,174.6699981689453,4415400.0,171.00387573242188,LOW,,,
2022-09-30,,,,,,,,,,,,,,,,,191.08999633789062,185.9600067138672,189.42999267578125,187.80999755859375,6049000.0,184.9131317138672,LOW,,,
2022-12-31,,,,,,,,,,,,,,,,,200.5,197.2100067138672,200.02999877929688,199.24000549316406,2154600.0,197.2338409423828,LOW,,,
2022-03-31,1317000000.0,2021000000.0,1318000000.0,11496000000.0,13157000000.0,4.01,,13291000000.0,149000000.0,9539000000.0,23873000000.0,12934000000.0,37854000000.0,10159000000.0,340269467.0,1056000000.0,105.5,102.76000213623047,104.19000244140625,102.81999969482422,2029200.0,93.39871215820312,LYB,35452676597.466,25.982544249727244,1.092252882287517e-08
2022-06-30,1636000000.0,2571000000.0,1643000000.0,12628000000.0,14838000000.0,5.0,,12845000000.0,413000000.0,10418000000.0,23292000000.0,13044000000.0,37024000000.0,9816000000.0,340337004.0,1067000000.0,88.72000122070312,85.88999938964844,86.13999938964844,87.45999908447266,1972500.0,84.10956573486328,LYB,29316629316.834778,17.227999877929687,8.268381588562914e-09
2022-09-30,570000000.0,1162000000.0,570000000.0,11438000000.0,12250000000.0,1.75,,12328000000.0,871000000.0,9836000000.0,22636000000.0,12830000000.0,36491000000.0,9851000000.0,340422498.0,975000000.0,76.19999694824219,74.33000183105469,75.0,75.27999877929688,2772800.0,73.3584213256836,LYB,25531687350.0,42.857142857142854,7.625050833672225e-09
2022-12-31,341000000.0,850000000.0,3882000000.0,9719000000.0,10206000000.0,,,11845000000.0,781000000.0,9170000000.0,23155000000.0,13175000000.0,36365000000.0,10126000000.0,340698931.0,1131000000.0,83.29000091552734,82.19999694824219,82.37000274658203,83.02999877929688,966200.0,82.0185775756836,LYB,28063371882.227562,,8.982552098863907e-09
2022-03-31,339590000.0,,362174000.0,,1445061000.0,2.63,,,50307000.0,,21319607000.0,3493894000.0,149863552000.0,11530166000.0,159741898.0,1267860000.0,173.8000030517578,168.4199981689453,171.8800048828125,169.5,3673700.0,164.66827392578125,MTB,27456438208.229736,65.35361402388308,
2022-06-30,192236000.0,,217522000.0,,1982817000.0,1.08,,,1119321000.0,,28811894000.0,4136684000.0,204032889000.0,15037216000.0,179436779.0,1127537000.0,161.44000244140625,156.19000244140625,158.64999389648438,159.38999938964844,1130700.0,155.88107299804688,MTB,28467643893.154816,146.89814249674478,
2022-09-30,620554000.0,,646596000.0,,2241770000.0,3.55,,,917806000.0,,28715829000.0,4377142000.0,197955479000.0,14517562000.0,179436779.0,1097914000.0,179.35000610351562,174.0399932861328,175.63999938964844,176.32000732421875,952600.0,173.5779571533203,MTB,31516275754.04048,49.476056166098154,
2022-12-31,1891480000.0,,765371000.0,,8178559000.0,4.32,,,3554951000.0,,29282527000.0,7519488000.0,200729841000.0,14607927000.0,179436779.0,4359352000.0,146.27999877929688,144.11000061035156,144.42999267578125,145.05999755859375,782000.0,143.81378173828125,MTB,25916052676.73578,33.43286867494936,
2023-03-31,2227401000.0,,701624000.0,,9138895000.0,4.03,,,6995302000.0,,32840061000.0,14458192000.0,202956407000.0,14684316000.0,168044078.0,,,,,,,,MTB,,,
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,MRO,,,
2022-03-31,1304000000.0,1001000000.0,1304000000.0,936000000.0,1761000000.0,1.79,,2230000000.0,106000000.0,3333000000.0,15274000000.0,4014000000.0,17981000000.0,11366000000.0,937000000.0,735000000.0,25.959999084472656,25.079999923706055,25.100000381469727,25.110000610351562,19879000.0,24.792421340942383,MRO,23518700357.437134,14.022346581826662,7.530753189759893e-09
2022-06-30,966000000.0,1377000000.0,966000000.0,996000000.0,2168000000.0,1.37,,2808000000.0,273000000.0,2820000000.0,15241000000.0,3982000000.0,18286000000.0,11532000000.0,937000000.0,1323000000.0,23.06999969482422,22.079999923706055,22.1299991607666,22.479999542236328,18265500.0,22.25932502746582,MRO,20735809213.638306,16.153284058953723,7.847517432895957e-09
2022-09-30,817000000.0,1156000000.0,817000000.0,1135000000.0,2008000000.0,1.22,,2636000000.0,402000000.0,2872000000.0,14766000000.0,3981000000.0,17858000000.0,11187000000.0,937000000.0,1126000000.0,22.989999771118164,22.200000762939453,22.43000030517578,22.579999923706055,17056500.0,22.43507957458496,MRO,21016910285.949707,18.385246151783427,7.809888685646164e-09
2022-12-31,525000000.0,4364000000.0,3612000000.0,4043000000.0,1603000000.0,0.829384,,1671000000.0,402000000.0,5589000000.0,16918000000.0,5923000000.0,19940000000.0,11397000000.0,937000000.0,3978000000.0,27.139999389648438,26.510000228881836,26.59000015258789,27.06999969482422,7196200.0,26.970951080322266,MRO,24914830142.974854,32.05993864432867,4.757559519160474e-09
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,MPC,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,MPC,,,
2022-03-31,845000000.0,2185000000.0,845000000.0,36466000000.0,38058000000.0,1.5,3620000000.0,36388000000.0,1075000000.0,19561000000.0,49606000000.0,28034000000.0,90952000000.0,15716000000.0,987000000.0,2018000000.0,87.0999984741211,84.19999694824219,84.58999633789062,85.5,7041200.0,83.45631408691406,MPC,83490326385.49805,56.393330891927086,4.324420854654191e-09
2022-06-30,5873000000.0,8769000000.0,5873000000.0,45910000000.0,53795000000.0,11.03,4413000000.0,42413000000.0,1087000000.0,17696000000.0,51993000000.0,28044000000.0,96737000000.0,18062000000.0,989000000.0,6454000000.0,84.48999786376953,81.30999755859375,83.08999633789062,82.20999908447266,6762600.0,80.73033142089844,MPC,82176006378.17383,7.533091236436141,4.6954111854594614e-09
2022-09-30,4475000000.0,6172000000.0,4477000000.0,40332000000.0,45787000000.0,9.12,3220000000.0,35285000000.0,1064000000.0,19326000000.0,51942000000.0,27896000000.0,89694000000.0,18060000000.0,469000000.0,1813000000.0,100.94000244140625,98.02999877929688,98.44999694824219,99.33000183105469,5011700.0,98.13640594482422,MPC,46173048568.725586,10.79495580572831,5.094173494165486e-09
2022-12-31,14508000000.0,5441000000.0,3321000000.0,158483000000.0,177453000000.0,7.13,3158000000.0,35242000000.0,1066000000.0,18075000000.0,53349000000.0,27909000000.0,89904000000.0,19471000000.0,990000000.0,3656000000.0,116.76000213623047,115.38999938964844,115.66999816894531,116.38999938964844,2370800.0,115.71141815185547,MPC,114513298187.25586,16.22300114571463,6.399446648351054e-09
2022-03-31,64769000.0,138301000.0,64769000.0,97953000.0,186057000.0,1.73,,1240710000.0,,,1023541000.0,86391000.0,1707485000.0,757132000.0,40907961.0,-34551000.0,352.510009765625,339.1199951171875,346.6300048828125,340.20001220703125,431500.0,336.7441711425781,MKTX,14179926721.175903,200.36416467214596,
2022-06-30,66922000.0,136794000.0,66922000.0,97441000.0,182229000.0,1.78,,1111160000.0,,,1000802000.0,85555000.0,1567710000.0,740406000.0,40910520.0,83216000.0,263.1400146484375,254.77000427246094,259.8800048828125,256.010009765625,385100.0,254.08970642089844,MKTX,10631826137.358398,146.0000027431531,
2022-09-30,59307000.0,127307000.0,59307000.0,95801000.0,172112000.0,1.58,,1111603000.0,,,1018740000.0,83286000.0,1559747000.0,764064000.0,40907433.0,72589000.0,229.0800018310547,221.27999877929688,223.66000366210938,222.49000549316406,414100.0,221.39637756347656,MKTX,9149356614.587494,141.55696434310718,
2022-12-31,59226000.0,536196000.0,250224000.0,391424000.0,177902000.0,1.58,,1104767000.0,,,1081093000.0,82676000.0,1607775000.0,828239000.0,40918660.0,237359000.0,282.2200012207031,275.8299865722656,279.70001220703125,278.8900146484375,124800.0,278.3174743652344,MKTX,11444949701.495361,177.02532418166535,
2023-03-31,73628000.0,548749000.0,259083000.0,401284000.0,203169000.0,1.96,,1108551000.0,,,1121532000.0,81317000.0,1628462000.0,872332000.0,37648148.0,268530000.0,,,,,,,MKTX,,,
2022-03-31,377000000.0,823000000.0,377000000.0,3632000000.0,4199000000.0,1.15,,3418000000.0,731000000.0,8427000000.0,10510000000.0,10535000000.0,25238000000.0,-16188000000.0,327300000.0,349000000.0,179.3000030517578,175.72000122070312,177.19000244140625,175.75,2368900.0,174.2647247314453,MAR,57994287799.072266,154.0782629925272,2.1026462850528805e-08
2022-06-30,678000000.0,1230000000.0,678000000.0,4388000000.0,5338000000.0,2.06,,3106000000.0,558000000.0,8242000000.0,10002000000.0,9836000000.0,24615000000.0,-15894000000.0,325400000.0,580000000.0,138.13999938964844,133.07000732421875,135.1199951171875,136.00999450683594,3379200.0,135.1087188720703,MAR,43968046411.13281,65.59223063941141,1.6394078514582322e-08
2022-09-30,630000000.0,1226000000.0,630000000.0,4353000000.0,5313000000.0,1.94,,3684000000.0,558000000.0,8373000000.0,9923000000.0,10425000000.0,24763000000.0,-16309000000.0,319300000.0,801000000.0,143.97999572753906,138.27000427246094,139.89999389648438,140.13999938964844,2100800.0,139.46302795410156,MAR,44670068051.14746,72.1133989157136,1.6708466964825554e-08
2022-12-31,2358000000.0,4558000000.0,673000000.0,4926000000.0,5923000000.0,2.13,,3313000000.0,684000000.0,9557000000.0,9948000000.0,11098000000.0,24815000000.0,-17051000000.0,310600000.0,2031000000.0,149.0500030517578,146.4199981689453,147.00999450683594,148.88999938964844,1541900.0,148.54087829589844,MAR,45661304293.82324,69.01877676377275,1.5382441614192312e-08
2022-03-31,1071000000.0,2449000000.0,1071000000.0,4104000000.0,5549000000.0,2.13,,7788000000.0,1191000000.0,10971000000.0,21489000000.0,13905000000.0,33688000000.0,-8037000000.0,560641640.0,-824000000.0,173.33999633789062,170.4199981689453,172.91000366210938,170.4199981689453,2704700.0,167.45535278320312,MMC,96940548025.531,81.17840547516873,1.57606420255318e-08
2022-06-30,967000000.0,2369000000.0,967000000.0,4015000000.0,5379000000.0,1.93,,8169000000.0,1311000000.0,10889000000.0,21180000000.0,13864000000.0,33440000000.0,-7808000000.0,560641640.0,1165000000.0,155.97000122070312,153.13999938964844,153.94000244140625,155.25,2045800.0,153.02772521972656,MMC,86305175430.354,79.76165929606542,1.413720290581378e-08
2022-09-30,546000000.0,1847000000.0,546000000.0,3979000000.0,4770000000.0,1.1,,7574000000.0,967000000.0,10564000000.0,19964000000.0,13284000000.0,32023000000.0,-8414000000.0,560641640.0,1255000000.0,151.72999572753906,149.13999938964844,150.4199981689453,149.2899932861328,2357100.0,147.71237182617188,MMC,84331714462.2345,136.74545288085938,1.4238924476424206e-08
2022-12-31,466000000.0,1984000000.0,466000000.0,4342000000.0,5022000000.0,0.94,,8299000000.0,268000000.0,10053000000.0,21976000000.0,13472000000.0,33454000000.0,-8039000000.0,560641640.0,1399000000.0,165.99000549316406,163.6300048828125,165.60000610351562,165.47999572753906,808100.0,164.34022521972656,MMC,92842259005.88501,176.1702192590592,1.6472695325128382e-08
2023-03-31,1235000000.0,2717000000.0,1235000000.0,4198000000.0,5924000000.0,2.5,,9113000000.0,2111000000.0,11946000000.0,22037000000.0,14981000000.0,34358000000.0,-7556000000.0,560641640.0,-903000000.0,,,,,,,MMC,,,
2022-03-31,21400000.0,156100000.0,21400000.0,1169500000.0,1230800000.0,0.34,,1987500000.0,,4912700000.0,11531200000.0,5518200000.0,14241500000.0,1986200000.0,62400000.0,30100000.0,393.79998779296875,384.8800048828125,387.9800109863281,384.8900146484375,375300.0,382.0805358886719,MLM,24209952685.546875,1141.1176793715533,7.897490402148068e-08
2022-06-30,366500000.0,425200000.0,366500000.0,1160200000.0,1641700000.0,5.87,,2760300000.0,,4272200000.0,11814300000.0,5455000000.0,14542800000.0,2325900000.0,62400000.0,35400000.0,302.1000061035156,291.57000732421875,296.4100036621094,299.239990234375,382500.0,297.57513427734375,MLM,18495984228.515625,50.49574168008677,6.938111597352871e-08
2022-09-30,295300000.0,487800000.0,295300000.0,1404000000.0,1811700000.0,4.74,,2847300000.0,698700000.0,4902900000.0,11275600000.0,5442000000.0,14729700000.0,2439600000.0,62100000.0,186100000.0,331.2900085449219,319.1499938964844,322.3999938964844,322.0899963378906,712100.0,320.9116516113281,MLM,20021039620.97168,68.01687634946927,6.575699971373766e-08
2022-12-31,856300000.0,1423300000.0,183600000.0,4944900000.0,1476500000.0,2.96,,2876900000.0,699100000.0,4682000000.0,11513700000.0,5040000000.0,14993600000.0,2675500000.0,62100000.0,509400000.0,338.6499938964844,332.8599853515625,338.04998779296875,337.9700012207031,211500.0,337.3562927246094,MLM,20992904241.94336,114.20607695708404,7.220204779858367e-08
2022-03-31,234000000.0,704000000.0,234000000.0,1848000000.0,2201000000.0,0.98,,3428000000.0,273000000.0,2740000000.0,2575000000.0,3398000000.0,5568000000.0,-1315000000.0,235940440.0,-254000000.0,53.34000015258789,50.9900016784668,53.16999816894531,51.0,2527200.0,49.89801788330078,MAS,12544952762.780151,54.25510017239318,1.940510882078296e-08
